DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
FRA,BOG,600,202328.72,795675901
FRA,BOG,28,87.79,351029.19
FRA,BOG,438,1016.43,4064205.51
FRA,BOG,4,4,15994.04
FRA,BOG,1,1,3998.51
FRA,BOG,1693,42855.93,170701597.6
FRA,BOG,35,1134,4516892.1
FRA,BOG,17680,10160.46,40160761.19
FRA,BOG,600,330,1319811.9
FRA,BOG,17940,10960.5,43204557.62
FRA,BOG,7405,4591.1,18102845.03
FRA,BOG,4370,2540.6,9973811.26
FRA,BOG,80,468,1845338.04
FRA,BOG,540,3085.5,12166219.06
FRA,BOG,400,281,1105057.79
FRA,BOG,270,138.6,548284.96
FRA,BOG,840,648,2591034.48
FRA,BOG,22,2018,8050911.9
FRA,BOG,30,8312,33161139.6
FRA,BOG,9,3048,12160148.4
FRA,BOG,3,744,2968225.2
FRA,BOG,3,636,2537353.8
FRA,BOG,9,2076,8282305.8
FRA,BOG,3,588,2345855.4
FRA,BOG,3,588,2345855.4
FRA,BOG,3,384,1531987.2
FRA,BOG,3,600,2393730
FRA,BOG,3,588,2345855.4
FRA,BOG,10,896,3574636.8
FRA,BOG,60,0.6,2399.1
FRA,BOG,810,399.21,1573851.2
FRA,BOG,53.75,5216.8,20859426.96
FRA,BOG,149,10084.91,39894693.77
FRA,BOG,1,50,197151.5
FRA,BOG,1,50,197151.5
FRA,BOG,2,951.94,3799078.3
FRA,BOG,480,162,647907.66
FRA,BOG,52429,121012.95,473817734.8
FRA,BOG,2478,11010,43108884.3
FRA,BOG,2102,11149.98,43656966.18
FRA,BOG,485,2240.7,8773304
FRA,BOG,1470,4057.2,15885682.59
FRA,BOG,3999,16772.33,65670884.04
FRA,BOG,80,266.4,1043070.55
FRA,BOG,2092,4136.8,16541036.16
FRA,BOG,1,5029.39,20110066.2
FRA,BOG,31675,9649.5,38592499.78
FRA,BOG,65920,8804,35292023.96
FRA,BOG,38000,4560,17932610.4
FRA,BOG,25200,3213,12635411.67
FRA,BOG,2880,542.4,2133036.81
FRA,BOG,612,2956.4,11445554.78
FRA,BOG,10,419.41,1649367.57
FRA,BOG,28420,4760.2,18997386.97
FRA,BOG,1,5.83,23311.31
FRA,BOG,1,2088.03,8316936.69
FRA,BOG,4,839.8,3344907.35
FRA,BOG,2,42.44,167342.19
FRA,BOG,13,4038.77,16083612.58
FRA,BOG,8,3405.55,13564060.88
FRA,BOG,3,41.64,164187.76
FRA,BOG,1,11.38,44871.68
FRA,BOG,4,318.73,1268902.07
FRA,BOG,2,1338.22,5330617.14
FRA,BOG,2,33.94,134870.56
FRA,BOG,3,8220.88,32871270.88
FRA,BOG,1,9.58,37774.22
FRA,BOG,1,44.32,176533.2
FRA,BOG,2,22.96,90531.96
FRA,BOG,1,640.95,2562844.98
FRA,BOG,1,6.22,24870.73
FRA,BOG,5,3553.08,14207025.9
FRA,BOG,3,3107.22,12424250.22
FRA,BOG,1,13.24,52940.27
FRA,BOG,1,18.13,71487.13
FRA,BOG,1,1114.7,4457139.09
FRA,BOG,1,754.92,3018555.16
FRA,BOG,2,11.53,46102.82
FRA,BOG,1,8.65,34587.11
FRA,BOG,1,215.75,853481.11
FRA,BOG,16,5193.86,20687923.45
FRA,BOG,4,2574.5,10254619.67
FRA,BOG,3,2112.68,8415121.34
FRA,BOG,11,3025.88,12053079.35
FRA,BOG,1,9.34,37346.08
FRA,BOG,9,2075.45,8267453.81
FRA,BOG,1,10.35,40810.36
FRA,BOG,1.54,40.15,158312.65
FRA,BOG,5,47.51,188399.67
FRA,BOG,2,3046.82,12182740.23
FRA,BOG,5,2719.66,10874587.7
FRA,BOG,3,77.01,307925.25
FRA,BOG,23,4202.42,16803418.39
FRA,BOG,1,1139.77,4508793.34
FRA,BOG,1,1120.98,4434462.36
FRA,BOG,1,1343.15,5313340.22
FRA,BOG,1,723.81,2863305.5
FRA,BOG,2,1890.67,7479263.63
FRA,BOG,1,1237.75,4896390.47
FRA,BOG,1,219.41,867959.63
FRA,BOG,79600,9552,37498955.04
FRA,BOG,6720,1130.4,4437690.4
FRA,BOG,25000,4000,15997720
FRA,BOG,5720,915.2,3659436.35
FRA,BOG,53300,10413.1,41636884.47
FRA,BOG,870,300.5,1189006.38
FRA,BOG,12197.34,28928.4,112447469.8
FRA,BOG,150,372.1,1430653.8
FRA,BOG,240,476.06,1830360.24
FRA,BOG,1,1746.93,6987562.77
FRA,BOG,1,31427.3,125422583
FRA,BOG,460,115,458951.2
FRA,BOG,20240,3882.4,15406608.51
FRA,BOG,15150,2505,9909479.4
FRA,BOG,1772,1417,5448095.77
FRA,BOG,540,471,1810905.51
FRA,BOG,3600,414,1649024.1
FRA,BOG,2640,314.16,1251346.4
FRA,BOG,6200,1094,4235366.3
FRA,BOG,240,357.6,1430196.16
FRA,BOG,480,1392,5567206.56
FRA,BOG,18,44.1,176374.86
FRA,BOG,5060,759,3035567.37
FRA,BOG,310,133.3,533124.01
FRA,BOG,1536,1517.98,6071054.73
FRA,BOG,850,173,683097.42
FRA,BOG,1494,410.6,1621270.5
FRA,BOG,1248,912,3506466.72
FRA,BOG,460,115,458951.2
FRA,BOG,11500,2433.4,9678563.39
FRA,BOG,6600,1080,4272350.4
FRA,BOG,912,6858.6,27593588.1
FRA,BOG,185,1317.2,5299372.21
FRA,BOG,2160,12675,50994186.75
FRA,BOG,4.81,282820.24,1128221528
FRA,BOG,1684.22,1365102.37,5445590196
FRA,BOG,125,125,494595
FRA,BOG,940800,50418.27,195191811.4
GEO,BOG,11760,7458,29820887.58
GEO,BOG,30,75,299888.25
GEO,BOG,64300,10787,43141851.41
GEO,BOG,1050,378,1480032.54
GEO,BOG,62200,10462,40963228.66
GHA,BOG,31,1020,3993738.6
GHA,BOG,19.4,4160,16633801.6
GHA,BOG,89,12250,48981747.5
GRD,BOG,8,876.64,3468654.08
GRD,BOG,13,2335.31,9240261.19
GRD,BOG,263,19145.54,75754306.85
GRD,BOG,763,18593.41,73569660.95
GRD,BOG,8,930,3679786.8
GRD,BOG,8,936.08,3703843.9
GRD,BOG,196,2376.08,9401578.3
GRD,BOG,384,12880.32,50964334.96
GRC,BOG,127400,4459,17674485.77
GLP,BOG,9290,1393.5,5326026.67
GLP,BOG,1600,400,1528820
GLP,BOG,4500,643.5,2546175.06
GLP,BOG,4600,685.4,2711963.3
GLP,BOG,4968,1197.29,4737389.18
GLP,BOG,1200,1135.2,4491713.95
GLP,BOG,2120,606.32,2399062.72
GLP,BOG,1200,336.8,1329868.27
GLP,BOG,10500,5388.5,21105084.15
GLP,BOG,2580,903,3535633.29
GLP,BOG,4875,1901.25,7444211.28
GLP,BOG,11508,8781.01,34381429.98
GLP,BOG,1200,734.4,2899807.77
GLP,BOG,3796,1607.44,6315424.83
GLP,BOG,710,363,1421301.09
GLP,BOG,320,155.2,612813.4
GLP,BOG,670,1145.3,4486593.45
GLP,BOG,157,1303.8,5123784.14
GLP,BOG,800,102.4,405172.22
GLP,BOG,80,103.2,405139.46
GLP,BOG,30,2186,8462989.7
GLP,BOG,30,900,3484305
GLP,BOG,460,21160,81919882
GLP,BOG,184,8464,32767952.8
GUM,BOG,1980,594.8,2378860.96
GUM,BOG,2400,326.4,1291486.46
GUM,BOG,600,607.2,2402544.67
GUM,BOG,2720,739.84,2927369.31
GUM,BOG,2300,816,3263534.88
GTM,BOG,24,388.8,1522319.18
GTM,BOG,585,15683.37,61407137.39
GTM,BOG,1,46.8,187130.26
GTM,BOG,19,206.64,809084.45
GTM,BOG,12,612.9,2424217.48
GTM,BOG,65,1945.8,7618643.69
GTM,BOG,6,178.2,712534.48
GTM,BOG,94,463.85,1854708.86
GTM,BOG,732,3804.52,15212411.26
GTM,BOG,4,27.6,110358.87
GTM,BOG,10,88.6,354267.98
GTM,BOG,20,184.6,738124.93
GTM,BOG,482,13964.3,55241515.46
GTM,BOG,2,75.6,296006.5
GTM,BOG,3,234.9,939249.99
GTM,BOG,3,280.8,1122781.6
GTM,BOG,3,89.1,356267.24
GTM,BOG,3,210.6,842086.2
GTM,BOG,5,292.5,1169564.17
GTM,BOG,18,600.9,2365119.26
GTM,BOG,2,117,467825.67
GTM,BOG,3,245.7,982433.9
GTM,BOG,16,507.6,2010352.49
GTM,BOG,77,3393.9,13570543.08
GTM,BOG,6,241.2,944401.71
GTM,BOG,16,771,3059023.86
GTM,BOG,43,2250.9,8966748.29
GTM,BOG,3,94.5,377859.19
GTM,BOG,6,140.4,561390.8
GTM,BOG,92,1976.62,7888453.22
GTM,BOG,88,2620.8,10261558.94
GTM,BOG,774,15489.6,60648444.52
GTM,BOG,6,237.6,930306.16
GTM,BOG,12,633.6,2480816.44
GTM,BOG,6,230.4,902115.07
GTM,BOG,9,253.8,993736.13
GTM,BOG,21,736.2,2882539.56
GTM,BOG,11,382.8,1498826.6
GTM,BOG,3,91.8,359436.47
GTM,BOG,31,752.4,2945969.53
GTM,BOG,7,300.6,1176978.25
GTM,BOG,7,222.6,871574.71
GTM,BOG,120,2492.11,9757682.25
GTM,BOG,57.45,140.94,554259.23
GTM,BOG,4587.9,9859.15,38771994.69
GTM,BOG,1020.5,2614.04,10279947.54
GTM,BOG,25.03,76.84,302180.21
GTM,BOG,2022.42,6157.41,24214568.99
GTM,BOG,69.2,236.55,930254.16
GTM,BOG,253.68,528.83,2079671.56
GTM,BOG,353.24,1583.77,6228318.06
GTM,BOG,46.32,704.45,2770313.01
GTM,BOG,15.4,193.26,760012.34
GTM,BOG,71.07,883.58,3474757.87
GTM,BOG,229.93,3616.4,14221818.46
GTM,BOG,627.11,7690.58,30243897.99
GTM,BOG,1,1717,6865441.67
GTM,BOG,177,89801.58,356366036.7
GTM,BOG,675.84,13280,53100212.8
GTM,BOG,40,2800,10963204
GTM,BOG,2254,1174.8,4679404.62
GTM,BOG,90,103.5,412256.02
GTM,BOG,458.2,795.6,3058930.83
GTM,BOG,8.4,37.04,146558.39
GTM,BOG,174.72,1023.36,4049189.91
GTM,BOG,2680,37063.3,145807216.9
GTM,BOG,1034,2191.75,8730069.01
GTM,BOG,65,1250,4978937.5
GTM,BOG,10,2175.5,8364384.15
GTM,BOG,1841.31,22268.75,87552442.73
GTM,BOG,159,32500,129981475
GTM,BOG,2002.49,91278.39,362248432.7
GTM,BOG,100.5,1934,7734897.61
GTM,BOG,266.5,2925.4,11699932.52
GTM,BOG,1555.27,70589.35,278186121.4
GTM,BOG,614.8,14320,57271837.59
GTM,BOG,415,8370.7,33470327.65
GTM,BOG,26.64,393,1571414.43
GTM,BOG,500.43,14259.96,56423239.32
GTM,BOG,199.85,3725.94,14723968.59
GTM,BOG,660,9886,38877584.74
GTM,BOG,320,3.2,12664.81
GTM,BOG,150,342,1339077.06
GTM,BOG,1400,2209,8649598.47
GTM,BOG,110,367.1,1441150.16
GTM,BOG,485,1490.3,5835165.32
GTM,BOG,30,3,11995.53
GTM,BOG,2,2,7830.86
GTM,BOG,78,1149.26,4511730.43
GTM,BOG,6,6,23492.58
GTM,BOG,7185,3980.3,16101189.16
GTM,BOG,26.91,1.8,7197.31
GTM,BOG,123.96,597.6,2389509.57
GTM,BOG,102,5850,23399473.5
GTM,BOG,2.78,7.37,28983.18
GTM,BOG,375.41,927.34,3646848.01
GTM,BOG,3753.33,10188.71,39174145.64
GTM,BOG,1302.9,1159.58,4542364.08
GTM,BOG,10.25,62.44,240069.93
GTM,BOG,213.25,475.72,1870811.71
GTM,BOG,1.72,24,94962.24
GTM,BOG,505.68,2100.38,8075562.02
GTM,BOG,95.2,409.02,1608507.96
GTM,BOG,21.45,240.09,944175.53
GTM,BOG,31.08,367.24,1431210.27
GTM,BOG,32.09,269.74,1040759.47
GTM,BOG,65,381.17,1524329.61
GTM,BOG,67,801.42,3186270.14
GTM,BOG,29,151.45,607827.57
GTM,BOG,386,2548.02,10159898.21
GTM,BOG,39,227.46,910523.04
GTM,BOG,484,2240.48,8946562.17
GTM,BOG,108,520.96,2071994.74
GTM,BOG,391,1198.12,4771572.49
GTM,BOG,277,1154.36,4609154.99
GTM,BOG,2,36,143946.36
GTM,BOG,1364,3596.72,14318731.06
GTM,BOG,20,36.65,143879.47
GTM,BOG,224,855.01,3411879.04
GTM,BOG,1,4.46,17764.84
GTM,BOG,16,79.04,314245.54
GTM,BOG,1570,5452.48,21618916.47
GTM,BOG,270,1998.5,7918531.15
GTM,BOG,114,593.53,2355243.82
GTM,BOG,2193,4974.23,19792282.76
GTM,BOG,45,672.21,2638941.85
GTM,BOG,645,3227.61,12866177.57
GTM,BOG,41,620.13,2453705.57
GTM,BOG,721,1855.59,7401444.19
GTM,BOG,189,5188.38,20383443.73
GTM,BOG,757,10583.71,42270002.74
GTM,BOG,4,41.6,166338.01
GTM,BOG,31,132.99,531761.84
GTM,BOG,6,37.02,148222.14
GTM,BOG,8,144.88,574662.28
GTM,BOG,190,2153.85,8578003.8
GTM,BOG,156,732.69,2904990.08
GTM,BOG,88,407.94,1631222.78
GTM,BOG,101,1449.35,5784181.92
GTM,BOG,113,1026.15,4103931.48
GTM,BOG,20706,302029.28,1204348202
GTM,BOG,402,4890.07,19490895.22
GTM,BOG,13,258.5,1031157.23
GTM,BOG,9,55.35,219153.5
GTM,BOG,617,5534.03,22054624.63
GTM,BOG,433,2895.8,11552676.28
GTM,BOG,486,4528.44,18058113.54
GTM,BOG,1,10,39831.5
GTM,BOG,3,6.63,26682.63
GTM,BOG,51,56.42,222659.63
GTM,BOG,10,36.7,147776.18
GTM,BOG,69,636.66,2545552.82
GTM,BOG,831,822.27,3265971.82
GTM,BOG,537,12358.38,49039996.83
GTM,BOG,22,876.48,3479210.69
GTM,BOG,20,136.16,534532.84
GTM,BOG,15,218.2,863365.03
GTM,BOG,97.85,2583.04,10289190.75
GTM,BOG,36,225,899664.75
GTM,BOG,400,48,191928.48
GTM,BOG,8.97,0.4,1599.4
GTM,BOG,30,6602.4,26294058
GTM,BOG,55,23418,92770282.26
GTM,BOG,350,1102.5,4374567.22
GTM,BOG,105,313.35,1230140.02
GTM,BOG,3,8100,32263515
GTM,BOG,103,14750,57905107.5
GTM,BOG,941,19977.99,78222421.38
GTM,BOG,54,414.88,1628723.45
GTM,BOG,100,289,1134547.53
GTM,BOG,1000,500,2022610
GTM,BOG,30,0.3,1199.55
GTM,BOG,20,7,27882.05
GTM,BOG,60,240,943821.6
GTM,BOG,2758.5,7661.28,29456165.95
GTM,BOG,2094.27,6553.96,25198730.93
GTM,BOG,7.08,19.19,73781.9
GTM,BOG,1363.11,3367.68,12948089.74
GTM,BOG,295.9,730.75,2809594.89
GTM,BOG,10.68,33.57,129070.27
GTM,BOG,446.68,1479.55,5688588.63
GTM,BOG,193.41,403.2,1550227.39
GTM,BOG,600.66,2669.94,10265412.01
GTM,BOG,14.85,356.8,1371828.2
GTM,BOG,63,773.43,2973691.39
GTM,BOG,704.54,10579.62,40676628.76
GTM,BOG,432.74,6273.65,24120992.24
GTM,BOG,246.34,495.93,1950289.35
GTM,BOG,2954.81,5638.07,22172217.69
GTM,BOG,3120,31.2,122161.41
GTM,BOG,1195,23889.8,93538839.61
GTM,BOG,6,132,526796.16
GTM,BOG,526,9994,39884854.72
GTM,BOG,1,17,67844.96
GTM,BOG,55,814,3248576.32
GTM,BOG,4,893,3433415.33
GTM,BOG,72000,12325.61,49295414.38
GTM,BOG,37,20083.76,78636556.38
GTM,BOG,75600,2636.83,10545817
GTM,BOG,75000,2152.56,8609013.03
GTM,BOG,1560,14714.85,57867471.96
GTM,BOG,1000,750,2986875
GTM,BOG,1564.79,39750.84,157876904.5
GTM,BOG,256.5,10003.35,39844843.55
GTM,BOG,494.85,7493.14,29894256.68
GTM,BOG,529.36,9542,37459697.34
GTM,BOG,20,4200,16761696
GTM,BOG,1404,36002.04,143631938.7
GTM,BOG,500,1531,6098202.65
GTM,BOG,354.69,4909.39,19384922.79
GTM,BOG,310.36,9047.5,35580108.02
GTM,BOG,7.17,0.8,3146.07
GTM,BOG,330.94,14930.86,58716950.72
GTM,BOG,904.59,6048.13,23784815.55
GTM,BOG,297.38,36396.87,145533248.7
GTM,BOG,24,73.2,283390.14
GTM,BOG,10,20,77429
GTM,BOG,14,56.7,219511.21
GTM,BOG,464,3301.1,12780043.59
GTM,BOG,55,160.9,622916.3
GTM,BOG,149,813.35,3148843.85
GTM,BOG,6000,22698.99,90762138.5
GTM,BOG,48,120.96,482736.84
GTM,BOG,24,45.12,180068.5
GTM,BOG,17,94.01,368089.57
GTM,BOG,20,123.4,483164.05
GTM,BOG,15,68.7,268990.03
GTM,BOG,175,1020.52,4002216.5
GTM,BOG,52,357.32,1407128.54
GTM,BOG,529,1851.19,7248204.84
GTM,BOG,33,314.43,1251735.55
GTM,BOG,24,545.78,2178142.48
GTM,BOG,267,1031.07,4049252.47
GTM,BOG,248,1071.18,4194130.28
GTM,BOG,836,2331.59,9136384.39
GTM,BOG,218,754.94,2955914.7
GTM,BOG,30,69.3,271339.28
GTM,BOG,466,1215.98,4761084.54
GTM,BOG,158,471.17,1844833.14
GTM,BOG,105,428.08,1676117.26
GTM,BOG,1264,3041.14,11907370.77
GTM,BOG,264,1035.86,4055837.3
GTM,BOG,356,825.86,3233597
GTM,BOG,36,181.08,722668.55
GTM,BOG,27,168.21,658614.47
GTM,BOG,45,434.29,1700432.09
GTM,BOG,35,375.23,1469186.79
GTM,BOG,47,317.15,1241778.61
GTM,BOG,20,208.8,817541.77
GTM,BOG,13,89.18,349178.04
GTM,BOG,31,135.47,530423.29
GTM,BOG,21,83.79,328073.87
GTM,BOG,546,5082.72,19942407.35
GTM,BOG,102,441.66,1729288.8
GTM,BOG,17,96.9,379405.16
GTM,BOG,36,244.86,958732.18
GTM,BOG,89,480.13,1879915.38
GTM,BOG,360,1287.46,5040959.49
GTM,BOG,64,165.87,649452.36
GTM,BOG,27,167.67,656500.14
GTM,BOG,202,636.33,2491505.55
GTM,BOG,192,674.2,2639782.89
GTM,BOG,60,497.88,1986979.33
GTM,BOG,19.53,1811.16,7091470.19
GTM,BOG,20,554.2,2229662.98
GTM,BOG,200.82,7812.11,31429759.07
GTM,BOG,56.16,1872.4,7533058.4
GTM,BOG,420.54,5510,21796898.8
GTM,BOG,629.2,13408.81,53946458.48
GTM,BOG,411.41,8362.99,33646064.99
GTM,BOG,137.25,5250,20768370
GTM,BOG,36.16,2401.92,9663428.56
GTM,BOG,650.56,6840,27058219.2
GTM,BOG,100,1700,6724996
GTM,BOG,17.6,1,4023.21
GTM,BOG,10,167,665186.05
GTM,BOG,1,6100,24297215
GTM,BOG,7,298.8,1190165.22
GTM,BOG,108,3672,14685906.96
GTM,BOG,68,1284,5135268.12
GTM,BOG,70,1260,5039281.8
GTM,BOG,2,5000,19912500
GTM,BOG,402.45,13684.72,52303684.07
GTM,BOG,38,900,3523887
GTM,BOG,2715.56,7377.3,29380097.24
GTM,BOG,25.53,84.38,336043.35
GTM,BOG,115.99,225.13,896580.22
GTM,BOG,1042.25,2817.85,11222087.61
GTM,BOG,116.13,370.39,1475078.17
GTM,BOG,90.98,263.32,1048671.9
GTM,BOG,125.6,382.4,1522908
GTM,BOG,1173.88,4012.67,15980458.27
GTM,BOG,66.22,219.34,873521.55
GTM,BOG,231.48,482.56,1921795.2
GTM,BOG,901.58,4409.3,17560037.25
GTM,BOG,21.27,448.49,1786111.42
GTM,BOG,68.74,852.6,3395479.5
GTM,BOG,24.18,452.85,1803475.12
GTM,BOG,360.83,5363.24,21359103.29
GTM,BOG,82.1,1030.78,4105081.35
GTM,BOG,491.45,37454.2,149830433.5
GTM,BOG,100000,6040,24156557.2
GTM,BOG,46.62,1754.5,6899729.15
GTM,BOG,8400,1391.88,5544066.82
GTM,BOG,27000,4476.6,17830969.29
GTM,BOG,35.72,54.52,219345.4
GTM,BOG,1248.04,2489.22,10014654.78
GTM,BOG,15.96,1317.25,5180204.17
GTM,BOG,75,1310.95,5274227.14
GTM,BOG,53.82,3870,14879414.7
GTM,BOG,80.72,1886.25,7252272.86
GTM,BOG,65000,4763.05,18313022.27
GTM,BOG,130000,2545.65,9787540.57
GTM,BOG,326,607.58,2420082.27
GTM,BOG,112,148.96,593330.02
GTM,BOG,70,133,529758.95
GTM,BOG,140,22.4,89222.56
GTM,BOG,210,609,2425738.35
GTM,BOG,10425,29236.37,115957908.5
GTM,BOG,9.27,100.2,403125.64
GTM,BOG,266.38,1620.23,6518525.53
GTM,BOG,1036.89,932.38,3751160.53
GTM,BOG,2679.04,11127.59,44499470.68
GTM,BOG,525.2,2071.75,8268921.38
GTM,BOG,202.28,1543.92,6211514.38
GTM,BOG,35.96,315.96,1270819.65
GTM,BOG,20,152,605438.8
GTM,BOG,167,1055.28,4203338.53
GTM,BOG,114,229.62,914610.9
GTM,BOG,157,334.71,1333200.13
GTM,BOG,553,1286.72,5125198.76
GTM,BOG,122,534.31,2128236.87
GTM,BOG,233,434.3,1729882.04
GTM,BOG,1224,8897.34,35439439.82
GTM,BOG,20,227.4,905768.31
GTM,BOG,625,13035,51920360.25
GTM,BOG,19,113.05,450295.1
GTM,BOG,5.87,524.1,2087568.91
GTM,BOG,97,125.3,499088.69
GTM,BOG,16,10805,42306221.15
GTM,BOG,2,3980,15917731.4
GTM,BOG,78,501.24,1996514.1
GTM,BOG,5,10.1,40229.81
GTM,BOG,85,178.5,710992.27
GTM,BOG,39,16570,65960791.8
GTM,BOG,80,106.4,423807.16
GTM,BOG,60,36,143393.4
GTM,BOG,123.02,259.84,1045390.88
GTM,BOG,372.54,1028,4135859.86
GTM,BOG,93.96,292.23,1175702.65
GTM,BOG,22.61,71.64,288222.76
GTM,BOG,235.2,643.06,2587165.41
GTM,BOG,1510.42,5163.06,20772074.62
GTM,BOG,257.27,852.14,3428338.16
GTM,BOG,344.91,719.04,2892848.91
GTM,BOG,52.08,402.98,1621273.16
GTM,BOG,38.76,838.8,3374668.54
GTM,BOG,21.56,261.46,1051908.48
GTM,BOG,168.4,2042.18,8216118.99
GTM,BOG,66.6,953.45,3835929.57
GTM,BOG,323.84,4067.94,16366176.88
GTM,BOG,24.76,40.18,160016.85
GTM,BOG,1202.07,2743.86,10927422.44
GTM,BOG,24,581.88,2353832.61
GTM,BOG,12,48.21,195020.05
GTM,BOG,1,6.46,26132.12
GTM,BOG,48,301.71,1220483.32
GTM,BOG,36,736.77,2980396.73
GTM,BOG,18,629.84,2547841.36
GTM,BOG,2,93.44,377985.35
GTM,BOG,20,356.36,1441554.59
GTM,BOG,18,698.28,2824696.22
GTM,BOG,44,829.22,3354377.32
GTM,BOG,12,177.3,717217.5
GTM,BOG,54,726.66,2939499.56
GTM,BOG,4,32.44,131226.93
GTM,BOG,18,13.41,54246.4
GTM,BOG,74,861.78,3486089.68
GTM,BOG,23,557.66,2255857.38
GTM,BOG,18,296.07,1197668.28
GTM,BOG,9,237.86,962196.02
GTM,BOG,18,67.26,272081.49
GTM,BOG,2.22,15,59747.25
GTM,BOG,0.4,5.21,20752.21
GTM,BOG,0.24,1.96,7806.97
GTM,BOG,17,106.93,425918.22
GTM,BOG,14,112.63,448622.18
GTM,BOG,34,837.83,3337202.56
GTM,BOG,100,15,59747.25
GTM,BOG,55,25.3,96697.85
GTM,BOG,60,20,76440.99
GTM,BOG,5,100,399851
GTM,BOG,0.01,0.6,2293.23
GTM,BOG,0.07,49.6,189573.68
GTM,BOG,1,0.5,1911.02
GTM,BOG,0.03,3.6,13759.37
GTM,BOG,3.3,3.3,13349.22
GTM,BOG,0.31,14.55,55610.77
GTM,BOG,74,25.8,98608.83
GTM,BOG,1,0.5,1911.02
GTM,BOG,2,1,3822.05
GTM,BOG,90,2430,9697838.4
GTM,BOG,3,4703.02,18921237.09
GTM,BOG,55,706.56,2766486.22
GTM,BOG,3,49920,191932915.2
GTM,BOG,0.35,537.6,2119772.92
GTM,BOG,3045.09,26888.6,105359789.1
GTM,BOG,2986.18,115102.35,455114169.8
GTM,BOG,231.5,8383.2,33520309.03
GTM,BOG,126.38,2100,8396871
GTM,BOG,3001.26,80745.74,319835599.9
GTM,BOG,1890.25,20034.06,78778415.3
GTM,BOG,550.23,24780.9,97806917.65
GTM,BOG,126.32,4492.38,17730016.62
GTM,BOG,43.36,465.77,1833319.17
GTM,BOG,55.73,1575.64,6217237.04
GTM,BOG,811.96,10017.31,39454293.2
GTM,BOG,123.15,389.35,1537717.01
GTM,BOG,81.36,364.97,1432788.27
GTM,BOG,13.51,82.24,322855.32
GTM,BOG,25.37,130.03,514383.07
GTM,BOG,2.15,310.86,1222484.92
GTM,BOG,105,2356.01,9265221.36
GTM,BOG,255.73,4371.92,17169770.74
GTM,BOG,200.89,7864.81,30972089.82
GTM,BOG,81.09,10316.82,40730807.76
GTM,BOG,7.7,172.88,679866.15
GTM,BOG,38.57,865.62,3404128.55
GTM,BOG,13.06,301.44,1191830.31
GTM,BOG,297.46,6675.09,26250392.18
GTM,BOG,688.85,14172.48,55806685.56
GTM,BOG,14.57,48.6,192255.76
GTM,BOG,436.38,7820.45,30701287.99
GTM,BOG,85.13,1334.48,5254159.23
GTM,BOG,7.13,160.01,629253.72
GTM,BOG,5000,12571.73,49732255.27
GTM,BOG,1610,6633.43,26241053.06
GTM,BOG,28,162.15,637669.46
GTM,BOG,100,294.05,1163226.51
GTM,BOG,270,1316.38,5207441.31
GTM,BOG,17,99.11,400921.75
GTM,BOG,76,551.1,2229320.73
GTM,BOG,20,125.6,508079.63
GTM,BOG,260,1171.5,4738975.22
GTM,BOG,54,266.22,1076918.46
GTM,BOG,237,835.91,3381439.84
GTM,BOG,197,819.86,3316514.06
GTM,BOG,517,1374,5558132.27
GTM,BOG,20,32.6,131874.17
GTM,BOG,197,697.57,2821824.11
GTM,BOG,17,83.38,337290.44
GTM,BOG,318,927,3749918.94
GTM,BOG,114,368.98,1492605.27
GTM,BOG,105,448.95,1816101.51
GTM,BOG,538,1202.71,4865226.53
GTM,BOG,155,613.17,2480407.54
GTM,BOG,315,1186.51,4799693.98
GTM,BOG,104,1014.67,4104563.37
GTM,BOG,4,41.6,168281.15
GTM,BOG,33,141.57,572681.79
GTM,BOG,98,444.65,1798707.06
GTM,BOG,79,392.42,1587425.22
GTM,BOG,20,155.6,629436.23
GTM,BOG,304,2765.21,11185882.78
GTM,BOG,43,240.69,973644
GTM,BOG,29,201.55,815314.09
GTM,BOG,63,365.6,1478932.43
GTM,BOG,231,836.15,3382410.7
GTM,BOG,20,68,275074.96
GTM,BOG,9,83.07,336036.42
GTM,BOG,92,347.3,1404904.9
GTM,BOG,124,378.66,1531762.99
GTM,BOG,5.62,649.9,2628988.47
GTM,BOG,314,1461.24,5820338.1
GTM,BOG,30,5280,20441256
GTM,BOG,22,914.32,3641873.7
GTM,BOG,30,435.9,1736255.08
GTM,BOG,351,262.13,1036954.82
GTM,BOG,1,918,3594364.74
GTM,BOG,300,1158,4630274.58
GTM,BOG,526,1569.42,6275341.56
GTM,BOG,1,1400,5420030
GTM,BOG,187500,24346.2,93606513.22
GTM,BOG,95.8,6000,23492580
GTM,BOG,100,348,1376646.24
GTM,BOG,2518,1312.2,5174043.96
GTM,BOG,6502,1521.75,5965873.87
GTM,BOG,322,4508,17956040.2
GTM,BOG,902,13530,53892019.5
GTM,BOG,206,27303,104974847.4
GTM,BOG,11900,6127,24498870.77
GTM,BOG,15,24834,98262177.84
GTM,BOG,377.76,288591.94,1131890295
GTM,BOG,7100,20038.37,79380725.88
GTM,BOG,2903,11210.21,43892792.54
GTM,BOG,2352,9175.4,36546994.51
GTM,BOG,96,2244.48,8788104.32
GTM,BOG,302,9209.06,36057429.79
GTM,BOG,55,8720,35274318.4
GNB,BOG,6,1167,4647577.5
GUY,BOG,2,8920.84,35533043.84
GUY,BOG,10,1,3998.51
GUY,BOG,35,35,135500.75
